angle,speed_l,speed_r,v_pwm,w_pwm
0.000000,57.852161,382132.000000,0.004897,0.085703
0.000000,57.851940,382133.000000,0.005079,-0.043997
0.000000,57.851830,382134.000000,0.005045,-0.021109
0.000000,57.852970,382135.000000,0.004947,0.230661
0.000000,57.852909,382136.000000,0.004801,-0.013479
0.000000,57.852650,382137.000000,0.004971,-0.051626
0.000000,57.853230,382138.000000,0.005021,0.116220
0.000000,57.854050,382139.000000,0.004800,0.169626
0.000000,57.854130,382140.000000,0.004759,0.017038
0.000000,57.853741,382141.000000,0.005191,-0.074515
0.000000,57.853828,382142.000000,0.005092,0.017038
0.000000,57.854240,382143.000000,0.006614,0.062815
0.000000,57.853909,382144.000000,0.004965,-0.066885
0.000000,57.854580,382145.000000,0.005041,0.131479
0.000000,57.854729,382146.000000,0.004869,0.032297
0.000000,57.854359,382147.000000,0.005001,-0.074515
0.000000,57.854778,382148.000000,0.004919,0.085703
0.000000,57.855061,382149.000000,0.004980,0.055185
0.000000,57.855179,382150.000000,0.004977,0.024668
0.000000,57.855068,382151.000000,0.005041,-0.021109
0.000000,57.855160,382152.000000,0.005098,0.017038
0.000000,57.855621,382153.000000,0.004933,0.093332
0.000000,57.855518,382154.000000,0.004929,-0.021109
0.000000,57.855679,382155.000000,0.004997,0.032297
0.000000,57.855839,382156.000000,0.005000,0.032297
0.000000,57.855579,382157.000000,0.005041,-0.051626
0.000000,57.855701,382158.000000,0.004983,0.024668
0.000000,57.855671,382159.000000,0.004959,-0.005850
0.000000,57.855320,382160.000000,0.005202,-0.066885
0.000000,57.855179,382161.000000,0.004921,-0.028738
0.000000,57.855350,382162.000000,0.005321,0.032297
0.000000,57.855160,382163.000000,0.005378,-0.036368
0.000000,57.855740,382164.000000,0.004993,0.116220
0.000000,57.856331,382165.000000,0.004800,0.123850
0.000000,57.856750,382166.000000,0.004811,0.085703
0.000000,57.856529,382167.000000,0.004949,-0.043997
0.000000,57.857071,382168.000000,0.004997,0.108591
0.000000,57.857040,382169.000000,0.004811,-0.005850
0.000000,57.857948,382170.000000,0.005098,0.177255
0.000000,57.857658,382171.000000,0.004827,-0.059256
0.000000,57.858719,382172.000000,0.005089,0.207773
0.000000,57.858730,382173.000000,0.004883,0.001779
0.000000,57.859119,382174.000000,0.004971,0.078073
0.000000,57.858631,382175.000000,0.004996,-0.097403
0.000000,57.858978,382176.000000,0.005040,0.070444
0.000000,57.858990,382177.000000,0.004949,0.001779
0.000000,57.859810,382178.000000,0.006266,0.131479
0.000000,57.859638,382179.000000,0.004840,-0.036368
0.000000,57.859421,382180.000000,0.005008,-0.043997
0.000000,57.859539,382181.000000,0.005027,0.024668
0.000000,57.859348,382182.000000,0.005380,-0.036368
0.000000,57.859718,382183.000000,0.005317,0.070444
0.000000,57.859730,382184.000000,0.004986,0.001779
0.000000,57.860352,382185.000000,0.005006,0.123850
0.000000,57.860180,382186.000000,0.004813,-0.036368
0.000000,57.860149,382187.000000,0.004924,-0.005850
0.000000,57.860199,382188.000000,0.005169,0.009409
0.000000,57.860592,382189.000000,0.005086,0.078073
0.000000,57.860561,382190.000000,0.005003,-0.005850
0.000000,57.861118,382191.000000,0.005114,0.108591
0.000000,57.860901,382192.000000,0.004958,-0.043997
0.000000,57.860828,382193.000000,0.004990,-0.013479
0.000000,57.861382,382194.000000,0.005058,0.108591
0.000000,57.860580,382195.000000,0.004829,-0.166067
0.000000,57.860851,382196.000000,0.004828,0.055185
0.000000,57.861240,382197.000000,0.004960,0.078073
0.000000,57.861210,382198.000000,0.004909,-0.005850
0.000000,57.861801,382199.000000,0.005169,0.116220
0.000000,57.862099,382200.000000,0.004761,0.062815
0.000000,57.862560,382201.000000,0.004895,0.093332
0.000000,57.862041,382202.000000,0.005349,-0.097403
0.000000,57.862091,382203.000000,0.005424,0.009409
0.000000,57.862091,382204.000000,0.005169,0.001779
0.000000,57.861839,382205.000000,0.004939,-0.051626
0.000000,57.861549,382206.000000,0.004944,-0.059256
0.000000,57.861439,382207.000000,0.005044,-0.021109
0.000000,57.861561,382208.000000,0.004930,0.024668
0.000000,57.861950,382209.000000,0.005015,0.078073
0.000000,57.861439,382210.000000,0.004909,-0.105032
0.000000,57.861740,382211.000000,0.004830,0.062815
0.000000,57.861912,382212.000000,0.005102,0.032297
0.000000,57.862438,382213.000000,0.004909,0.108591
0.000000,57.863022,382214.000000,0.006179,0.093332
0.000000,57.862831,382215.000000,0.004997,-0.036368
0.000000,57.861889,382216.000000,0.004978,-0.188956
0.000000,57.862309,382217.000000,0.004883,0.085703
0.000000,57.861832,382218.000000,0.004935,-0.097403
0.000000,57.861992,382219.000000,0.005012,0.032297
0.000000,57.861961,382220.000000,0.004942,-0.005850
0.000000,57.862251,382221.000000,0.005173,0.055185
0.000000,57.862499,382222.000000,0.005335,0.047556
0.000000,57.863380,382223.000000,0.005399,0.161997
0.000000,57.863529,382224.000000,0.004887,0.032297
0.000000,57.863468,382225.000000,0.004947,-0.013479
0.000000,57.863972,382226.000000,0.004956,0.100961
0.000000,57.864609,382227.000000,0.004899,0.131479
0.000000,57.864811,382228.000000,0.004866,0.039926
0.000000,57.865200,382229.000000,0.005044,0.078073
0.000000,57.865170,382230.000000,0.004912,-0.005850
0.000000,57.864861,382231.000000,0.005259,-0.059256
0.000000,57.864899,382232.000000,0.005064,0.009409
0.000000,57.864719,382233.000000,0.005059,-0.036368
0.000000,57.864960,382234.000000,0.004942,0.047556
0.000000,57.864960,382235.000000,0.005036,0.001779
0.000000,57.865429,382236.000000,0.004930,0.093332
0.000000,57.865589,382237.000000,0.004988,0.032297
0.000000,57.865940,382238.000000,0.005044,0.070444
0.000000,57.866249,382239.000000,0.004929,0.062815
0.000000,57.866409,382240.000000,0.005011,0.032297
0.000000,57.866119,382241.000000,0.004885,-0.059256
0.000000,57.866211,382242.000000,0.005263,0.017038
0.000000,57.865921,382243.000000,0.004987,-0.059256
0.000000,57.865669,382244.000000,0.006842,-0.036368
0.000000,57.866051,382245.000000,0.005430,0.070444
0.000000,57.866020,382246.000000,0.005060,-0.005850
0.000000,57.866501,382247.000000,0.005181,0.093332
0.000000,57.866779,382248.000000,0.004941,0.055185
0.000000,57.867050,382249.000000,0.005003,0.055185
0.000000,57.867599,382250.000000,0.006430,0.085703
0.000000,57.867611,382251.000000,0.004970,0.001779
0.000000,57.868229,382252.000000,0.005046,0.123850
0.000000,57.868649,382253.000000,0.004869,0.085703
0.000000,57.869122,382254.000000,0.005033,0.093332
0.000000,57.868820,382255.000000,0.004962,-0.059256
0.000000,57.868790,382256.000000,0.004984,-0.005850
0.000000,57.868881,382257.000000,0.005153,0.017038
0.000000,57.868080,382258.000000,0.005027,-0.158438
0.000000,57.867722,382259.000000,0.004899,-0.074515
0.000000,57.866791,382260.000000,0.005083,-0.181326
0.000000,57.866619,382261.000000,0.004846,-0.036368
0.000000,57.867290,382262.000000,0.005390,0.123850
0.000000,57.867130,382263.000000,0.005284,-0.028738
0.000000,57.867569,382264.000000,0.005089,0.085703
0.000000,57.867500,382265.000000,0.005039,-0.013479
0.000000,57.867100,382266.000000,0.004909,-0.082144
0.000000,57.867180,382267.000000,0.005035,0.017038
0.000000,57.866581,382268.000000,0.004999,-0.120291
0.000000,57.866001,382269.000000,0.004821,-0.120291
0.000000,57.865822,382270.000000,0.004940,-0.036368
0.000000,57.865372,382271.000000,0.004979,-0.089773
0.000000,57.864990,382272.000000,0.005051,-0.074515
0.000000,57.864399,382273.000000,0.004942,-0.120291
0.000000,57.864479,382274.000000,0.004907,0.017038
0.000000,57.865059,382275.000000,0.004937,0.116220
0.000000,57.864811,382276.000000,0.004767,-0.051626
0.000000,57.865120,382277.000000,0.004946,0.062815
0.000000,57.865471,382278.000000,0.004964,0.070444
0.000000,57.865940,382279.000000,0.005021,0.093332
0.000000,57.866020,382280.000000,0.004988,0.017038
0.000000,57.866291,382281.000000,0.004970,0.055185
0.000000,57.865940,382282.000000,0.005368,-0.066885
0.000000,57.866180,382283.000000,0.005120,0.047556
0.000000,57.866341,382284.000000,0.005051,0.032297
0.000000,57.866360,382285.000000,0.006297,0.001779
0.000000,57.866451,382286.000000,0.005599,0.017038
0.000000,57.866379,382287.000000,0.005019,-0.013479
0.000000,57.866890,382288.000000,0.005030,0.100961
0.000000,57.866940,382289.000000,0.004833,0.009409
0.000000,57.867149,382290.000000,0.005227,0.039926
0.000000,57.867722,382291.000000,0.004970,0.116220
0.000000,57.867661,382292.000000,0.004869,-0.013479
0.000000,57.867439,382293.000000,0.005046,-0.043997
0.000000,57.867210,382294.000000,0.005074,-0.043997
0.000000,57.867371,382295.000000,0.005049,0.032297
0.000000,57.867229,382296.000000,0.005047,-0.028738
0.000000,57.867161,382297.000000,0.005008,-0.013479
0.000000,57.868000,382298.000000,0.004942,0.169626
0.000000,57.867599,382299.000000,0.004858,-0.082144
0.000000,57.867908,382300.000000,0.005002,0.062815
0.000000,57.867771,382301.000000,0.005038,-0.028738
0.000000,57.867531,382302.000000,0.005435,-0.043997
0.000000,57.867420,382303.000000,0.005061,-0.021109
0.000000,57.867802,382304.000000,0.005363,0.070444
0.000000,57.867069,382305.000000,0.005053,-0.143179
0.000000,57.866859,382306.000000,0.004819,-0.043997
0.000000,57.866211,382307.000000,0.005052,-0.127920
0.000000,57.866001,382308.000000,0.004887,-0.043997
0.000000,57.866470,382309.000000,0.005017,0.093332
0.000000,57.866280,382310.000000,0.005094,-0.036368
0.000000,57.866371,382311.000000,0.005035,0.017038
0.000000,57.865650,382312.000000,0.005020,-0.143179
0.000000,57.865620,382313.000000,0.004841,-0.005850
0.000000,57.865231,382314.000000,0.005215,-0.074515
0.000000,57.865429,382315.000000,0.004947,0.039926
0.000000,57.865749,382316.000000,0.004979,0.062815
0.000000,57.865990,382317.000000,0.005033,0.047556
0.000000,57.866070,382318.000000,0.005012,0.017038
0.000000,57.865780,382319.000000,0.004897,-0.059256
0.000000,57.866562,382320.000000,0.005068,0.154367
0.000000,57.866199,382321.000000,0.006142,-0.059256
0.000000,57.866291,382322.000000,0.005416,0.017038
0.000000,57.866680,382323.000000,0.005045,0.078073
0.000000,57.867500,382324.000000,0.006631,0.123850
0.000000,57.867031,382325.000000,0.005237,-0.089773
0.000000,57.867161,382326.000000,0.005064,0.024668
0.000000,57.867859,382327.000000,0.004997,0.139108
0.000000,57.868050,382328.000000,0.004847,0.039926
0.000000,57.868370,382329.000000,0.005112,0.062815
0.000000,57.867962,382330.000000,0.004989,-0.082144
0.000000,57.868011,382331.000000,0.005060,0.009409
0.000000,57.868610,382332.000000,0.005177,0.116220
0.000000,57.868729,382333.000000,0.004737,0.024668
0.000000,57.868889,382334.000000,0.005043,0.032297
0.000000,57.869171,382335.000000,0.004971,0.055185
0.000000,57.869450,382336.000000,0.005037,0.055185
0.000000,57.870049,382337.000000,0.004904,0.123850
0.000000,57.869690,382338.000000,0.004798,-0.074515
0.000000,57.869431,382339.000000,0.004995,-0.051626
0.000000,57.869251,382340.000000,0.005077,-0.036368
0.000000,57.869881,382341.000000,0.005039,0.123850
0.000000,57.870209,382342.000000,0.005268,0.062815
0.000000,57.870098,382343.000000,0.004993,-0.021109
0.000000,57.870071,382344.000000,0.005289,-0.005850
0.000000,57.869919,382345.000000,0.005179,-0.028738
0.000000,57.869850,382346.000000,0.005079,-0.013479
0.000000,57.869549,382347.000000,0.005070,-0.059256
0.000000,57.870609,382348.000000,0.005062,0.207773
0.000000,57.870129,382349.000000,0.004863,-0.097403
0.000000,57.870300,382350.000000,0.005027,0.032297
0.000000,57.870110,382351.000000,0.005025,-0.036368
0.000000,57.869968,382352.000000,0.004909,-0.028738
0.000000,57.870411,382353.000000,0.005081,0.085703
0.000000,57.870911,382354.000000,0.005009,0.100961
0.000000,57.871181,382355.000000,0.004759,0.055185
0.000000,57.871300,382356.000000,0.004982,0.024668
0.000000,57.870831,382357.000000,0.006303,-0.074515
0.000000,57.870419,382358.000000,0.005011,-0.082144
0.000000,57.870430,382359.000000,0.004964,0.001779
0.000000,57.870628,382360.000000,0.005029,0.039926
0.000000,57.870338,382361.000000,0.004919,-0.059256
0.000000,57.870640,382362.000000,0.005376,0.055185
0.000000,57.870609,382363.000000,0.005072,-0.005850
0.000000,57.870960,382364.000000,0.006346,0.055185
0.000000,57.871040,382365.000000,0.005028,0.017038
0.000000,57.871201,382366.000000,0.004953,0.032297
0.000000,57.871590,382367.000000,0.004919,0.078073
0.000000,57.872292,382368.000000,0.005059,0.139108
0.000000,57.872952,382369.000000,0.004755,0.139108
0.000000,57.873730,382370.000000,0.004825,0.161997
0.000000,57.874069,382371.000000,0.004832,0.070444
0.000000,57.874538,382372.000000,0.005036,0.093332
0.000000,57.874580,382373.000000,0.004928,0.009409
0.000000,57.874081,382374.000000,0.005151,-0.097403
0.000000,57.873859,382375.000000,0.004920,-0.043997
0.000000,57.873791,382376.000000,0.005026,-0.013479
0.000000,57.873501,382377.000000,0.004962,-0.059256
0.000000,57.872780,382378.000000,0.004998,-0.143179
0.000000,57.873348,382379.000000,0.004873,0.116220
0.000000,57.873840,382380.000000,0.004818,0.100961
0.000000,57.873661,382381.000000,0.004851,-0.036368
0.000000,57.873291,382382.000000,0.005008,-0.074515
0.000000,57.873421,382383.000000,0.005363,0.024668
0.000000,57.873260,382384.000000,0.005411,-0.028738
0.000000,57.873501,382385.000000,0.004998,0.047556
0.000000,57.873779,382386.000000,0.004962,0.055185
0.000000,57.873779,382387.000000,0.004954,0.001779
0.000000,57.874142,382388.000000,0.005116,0.070444
0.000000,57.873890,382389.000000,0.004917,-0.051626
0.000000,57.874321,382390.000000,0.005017,0.085703
0.000000,57.873829,382391.000000,0.005003,-0.097403
0.000000,57.873211,382392.000000,0.006364,-0.097403
0.000000,57.872910,382393.000000,0.005076,-0.059256
0.000000,57.874130,382394.000000,0.004972,0.245920
0.000000,57.874512,382395.000000,0.004835,0.078073
0.000000,57.875130,382396.000000,0.004953,0.123850
0.000000,57.875679,382397.000000,0.004799,0.116220
0.000000,57.876060,382398.000000,0.004850,0.078073
0.000000,57.876369,382399.000000,0.004925,0.062815
0.000000,57.876270,382400.000000,0.004937,-0.021109
0.000000,57.876350,382401.000000,0.004937,0.017038
0.000000,57.876881,382402.000000,0.004916,0.108591
0.000000,57.876888,382403.000000,0.005226,0.001779
0.000000,57.877838,382404.000000,0.005332,0.177255
0.000000,57.877701,382405.000000,0.004858,-0.028738
0.000000,57.877251,382406.000000,0.005021,-0.089773
0.000000,57.877411,382407.000000,0.005032,0.032297
0.000000,57.878342,382408.000000,0.005022,0.184885
0.000000,57.877979,382409.000000,0.004797,-0.074515
0.000000,57.878681,382410.000000,0.005054,0.139108
0.000000,57.878578,382411.000000,0.004858,-0.021109
0.000000,57.878429,382412.000000,0.004978,-0.028738
0.000000,57.878780,382413.000000,0.004997,0.070444
0.000000,57.879440,382414.000000,0.004972,0.131479
0.000000,57.880428,382415.000000,0.004789,0.207773
0.000000,57.880810,382416.000000,0.004777,0.078073
0.000000,57.880020,382417.000000,0.004962,-0.158438
0.000000,57.880032,382418.000000,0.004770,0.001779
0.000000,57.880070,382419.000000,0.005053,0.009409
0.000000,57.880699,382420.000000,0.005052,0.123850
0.000000,57.880600,382421.000000,0.004870,-0.021109
0.000000,57.880371,382422.000000,0.005038,-0.043997
0.000000,57.880920,382423.000000,0.005390,0.100961
0.000000,57.880619,382424.000000,0.005121,-0.059256
0.000000,57.880741,382425.000000,0.005099,0.024668
0.000000,57.880939,382426.000000,0.005056,0.039926
0.000000,57.880989,382427.000000,0.005030,0.009409
0.000000,57.880409,382428.000000,0.006495,-0.089773
0.000000,57.880798,382429.000000,0.005035,0.078073
0.000000,57.880772,382430.000000,0.005045,-0.005850
0.000000,57.881439,382431.000000,0.005099,0.131479
0.000000,57.881149,382432.000000,0.004909,-0.059256
0.000000,57.881538,382433.000000,0.005032,0.078073
0.000000,57.881660,382434.000000,0.004908,0.024668
0.000000,57.882061,382435.000000,0.005035,0.078073
0.000000,57.881729,382436.000000,0.004964,-0.066885
0.000000,57.881691,382437.000000,0.005025,-0.005850
0.000000,57.882172,382438.000000,0.005072,0.093332
0.000000,57.881840,382439.000000,0.004943,-0.066885
0.000000,57.882038,382440.000000,0.005020,0.039926
0.000000,57.882660,382441.000000,0.005016,0.123850
0.000000,57.882851,382442.000000,0.004867,0.039926
0.000000,57.883148,382443.000000,0.005387,0.055185
0.000000,57.883282,382444.000000,0.005305,0.024668
0.000000,57.883060,382445.000000,0.005094,-0.043997
0.000000,57.883060,382446.000000,0.005044,0.001779
0.000000,57.883381,382447.000000,0.005031,0.062815
0.000000,57.883202,382448.000000,0.004934,-0.036368
0.000000,57.883701,382449.000000,0.004917,0.100961
0.000000,57.883820,382450.000000,0.004869,0.024668
0.000000,57.883400,382451.000000,0.005023,-0.082144
0.000000,57.883492,382452.000000,0.004974,0.017038
0.000000,57.882881,382453.000000,0.005040,-0.120291
0.000000,57.883480,382454.000000,0.004796,0.123850
0.000000,57.883450,382455.000000,0.004825,-0.005850
0.000000,57.884121,382456.000000,0.005088,0.131479
0.000000,57.884529,382457.000000,0.004789,0.085703
0.000000,57.884769,382458.000000,0.004967,0.047556
0.000000,57.884510,382459.000000,0.004980,-0.051626
0.000000,57.884590,382460.000000,0.004940,0.017038
0.000000,57.884449,382461.000000,0.004937,-0.028738
0.000000,57.884499,382462.000000,0.004997,0.009409
0.000000,57.883678,382463.000000,0.005146,-0.158438
0.000000,57.883942,382464.000000,0.006542,0.039926
0.000000,57.883629,382465.000000,0.005312,-0.059256
0.000000,57.883091,382466.000000,0.005050,-0.105032
0.000000,57.883179,382467.000000,0.004860,0.017038
0.000000,57.882660,382468.000000,0.004930,-0.105032
0.000000,57.883148,382469.000000,0.004875,0.100961
0.000000,57.882389,382470.000000,0.004818,-0.158438
0.000000,57.882431,382471.000000,0.004933,0.009409
0.000000,57.883141,382472.000000,0.005103,0.139108
0.000000,57.883301,382473.000000,0.004817,0.032297
0.000000,57.884499,382474.000000,0.005028,0.238291
0.000000,57.884769,382475.000000,0.004869,0.055185
0.000000,57.884850,382476.000000,0.005021,0.017038
0.000000,57.884628,382477.000000,0.004971,-0.043997
